antecedent,consequent,confidence
jumbo bag owls,jumbo  bag baroque black white,0.3911719939117199
charlotte bag suki design,lunch bag red retrospot,0.391156462585034
charlotte bag pink polkadot,charlotte bag suki design,0.39080459770114945
zinc metal heart decoration,white hanging heart t-light holder,0.3906542056074766
suki  shoulder bag,recycling bag retrospot,0.3905660377358491
christmas craft little friends,paper chain kit 50's christmas,0.3897058823529411
lunch bag cars blue,lunch bag woodland,0.38956521739130434
cream heart card holder,white hanging heart t-light holder,0.3893129770992367
chocolate hot water bottle,hot water bottle tea and sympathy,0.38927738927738925
woodland charlotte bag,charlotte bag pink polkadot,0.3892215568862275
strawberry charlotte bag,lunch bag  black skull.,0.389196675900277
lunch bag woodland,lunch bag pink polkadot,0.38899803536345773
jumbo bag red retrospot,jumbo bag pink vintage paisley,0.38878504672897196
lunch bag dolly girl design,lunch bag pink polkadot,0.3885630498533724
jumbo bag red retrospot,jumbo bag apples,0.388121546961326
lunch bag vintage doily,lunch bag  black skull.,0.38768718801996677
lunch bag red retrospot,lunch bag pink polkadot,0.3874680306905371
small dolly mix design orange bowl,small chocolates pink bowl,0.38709677419354843
suki  shoulder bag,charlotte bag suki design,0.3867924528301887
heart of wicker large,white hanging heart t-light holder,0.38660907127429806
lunch bag vintage doily,lunch bag apple design,0.3860232945091514
dotcom postage,jumbo bag red retrospot,0.385593220338983
dotcom postage,jumbo bag toys,0.385593220338983
jumbo storage bag suki,jumbo bag red retrospot,0.3854961832061069
set/6 red spotty paper plates,dotcom postage,0.38519924098671726
jumbo bag pears,jumbo bag alphabet,0.3848739495798319
jumbo bag apples,jumbo storage bag suki,0.3844580777096115
jumbo bag pink polkadot,jumbo shopper vintage red paisley,0.3842364532019704
dotcom postage,white hanging heart t-light holder,0.384180790960452
dotcom postage,jumbo  bag baroque black white,0.384180790960452
jumbo bag vintage doily,lunch bag vintage doily,0.38396624472573837
jumbo bag spaceboy design,jumbo bag red retrospot,0.38372093023255816
set of 20 vintage christmas napkins,paper chain kit vintage christmas,0.3836065573770492
bathroom metal sign,dotcom postage,0.3833580980683507
jumbo bag pears,lunch bag apple design,0.3831932773109244
jumbo bag pears,jumbo bag red retrospot,0.3831932773109244
roses regency teacup and saucer,regency cakestand 3 tier,0.3827392120075047
charlotte bag apples design,charlotte bag suki design,0.38250428816466553
lunch bag suki design,lunch bag pink polkadot,0.38248847926267276
home building block word,love building block word,0.38223938223938225
lunch bag woodland,lunch bag suki design,0.38212180746561886
suki  shoulder bag,dotcom postage,0.38113207547169814
lunch bag alphabet design,lunch bag cars blue,0.3810810810810811
red retrospot charlotte bag,lunch bag red retrospot,0.38104448742746616
charlotte bag suki design,red retrospot charlotte bag,0.380952380952381
charlotte bag apples design,lunch bag red retrospot,0.3807890222984563
lunch bag pink polkadot,lunch bag suki design,0.38073394495412843
jumbo bag scandinavian blue paisley,jumbo  bag baroque black white,0.3806646525679759
jumbo bag scandinavian blue paisley,jumbo bag red retrospot,0.3806646525679759
plasters in tin vintage paisley,plasters in tin spaceboy,0.37985865724381623
lunch bag pink polkadot,jumbo bag red retrospot,0.3795379537953795
jumbo bag red retrospot,jumbo bag owls,0.37943925233644854
jumbo bag strawberry,jumbo storage bag suki,0.37939393939393934
lunch bag apple design,lunch bag spaceboy design,0.3793436293436293
jumbo storage bag suki,jumbo bag woodland animals,0.37922297297297297
strawberry lunch box with cutlery,lunch box with cutlery retrospot,0.3791304347826087
jumbo bag red retrospot,jumbo  bag baroque black white,0.37912087912087916
jumbo bag owls,dotcom postage,0.3789954337899543
jumbo bag woodland animals,jumbo bag red retrospot,0.3789107763615296
charlotte bag suki design,strawberry charlotte bag,0.37868480725623577
jumbo bag scandinavian blue paisley,jumbo bag apples,0.3776435045317221
jumbo bag red retrospot,recycling bag retrospot,0.3775700934579439
lunch bag alphabet design,lunch bag vintage leaf design,0.377027027027027
charlotte bag pink polkadot,jumbo bag red retrospot,0.3768506056527591
lunch bag  black skull.,lunch bag apple design,0.37683823529411764
lunch bag  black skull.,lunch bag suki design,0.37683823529411764
lunch box i love london,spaceboy lunch box,0.37623762376237624
plasters in tin skulls,plasters in tin spaceboy,0.3761140819964349
jumbo storage bag skulls,jumbo  bag baroque black white,0.375886524822695
pack of 72 skull cake cases,60 teatime fairy cake cases,0.3755656108597285
strawberry charlotte bag,charlotte bag suki design,0.3753462603878116
set/20 red retrospot paper napkins,set/6 red spotty paper plates,0.3752535496957404
hand over the chocolate   sign,please one person metal sign,0.3751846381093058
pack of 60 dinosaur cake cases,72 sweetheart fairy cake cases,0.37437603993344426
lunch bag cars blue,lunch bag  black skull.,0.3736462093862816
set of 60 pantry design cake cases,pack of 72 retrospot cake cases,0.37360890302066774
jumbo bag apples,lunch bag apple design,0.37321063394683024
jumbo bag apples,jumbo bag pink polkadot,0.37321063394683024
charlotte bag suki design,charlotte bag pink polkadot,0.373015873015873
jumbo bag red retrospot,dotcom postage,0.37264957264957266
lunch bag suki design,lunch bag  black skull.,0.3723021582733813
hand warmer scotty dog design,hand warmer red retrospot,0.3722627737226278
jumbo bag apples,jumbo bag vintage leaf,0.37218813905930476
jumbo bag spaceboy design,jumbo bag red retrospot,0.37209302325581395
jumbo bag red retrospot,jumbo bag pink vintage paisley,0.3715469613259669
bathroom metal sign,white hanging heart t-light holder,0.37147102526002973
lunch bag pink polkadot,lunch bag  black skull.,0.3712871287128713
wooden picture frame white finish,white hanging heart t-light holder,0.3709090909090909
charlotte bag apples design,red retrospot charlotte bag,0.3704974271012007
lunch bag red retrospot,jumbo bag red retrospot,0.3702046035805626
jumbo bag red retrospot,jumbo shopper vintage red paisley,0.3701657458563536
woodland charlotte bag,lunch bag red retrospot,0.37005988023952097
lunch bag spaceboy design,lunch bag pink polkadot,0.36992221261884184
strawberry charlotte bag,lunch bag cars blue,0.36980609418282545
childrens apron spaceboy design,pink fairy cake childrens apron,0.3695652173913044
vintage snap cards,vintage heads and tails card game,0.3693304535637149
jumbo storage bag skulls,lunch bag  black skull.,0.36879432624113473
lunch bag suki design,jumbo bag red retrospot,0.368705035971223
lunch bag suki design,lunch bag  black skull.,0.368705035971223
red toadstool led night light,dotcom postage,0.3686690223792697
box of 24 cocktail parasols,regency cakestand 3 tier,0.3679727427597956
jumbo storage bag skulls,jumbo bag red retrospot,0.36737588652482267
charlotte bag suki design,jumbo bag red retrospot,0.3673469387755102
dotcom postage,jumbo storage bag suki,0.36723163841807904
jumbo bag scandinavian blue paisley,jumbo bag red retrospot,0.36706948640483383
charlotte bag apples design,strawberry charlotte bag,0.3670668953687822
charlotte bag apples design,charlotte bag pink polkadot,0.3670668953687822
strawberry charlotte bag,jumbo bag red retrospot,0.3670360110803324
lunch bag  black skull.,jumbo bag red retrospot,0.3666146645865835
recycling bag retrospot,jumbo bag woodland animals,0.3663101604278075
72 sweetheart fairy cake cases,pack of 60 dinosaur cake cases,0.36585365853658536
charlotte bag pink polkadot,charlotte bag suki design,0.3647375504710632
charlotte bag pink polkadot,lunch bag  black skull.,0.3647375504710632
lunch bag cars blue,jumbo bag red retrospot,0.36462093862815886
dotcom postage,bathroom metal sign,0.364406779661017
strawberry charlotte bag,charlotte bag pink polkadot,0.36426592797783935
recycling bag retrospot,toy tidy pink polkadot,0.3636363636363637
lunch bag pink polkadot,lunch bag woodland,0.363302752293578
dotcom postage,jumbo bag apples,0.36299435028248583
woodland charlotte bag,charlotte bag suki design,0.362874251497006
bathroom metal sign,jumbo bag red retrospot,0.36255572065378905
lunch bag woodland,lunch bag apple design,0.362475442043222
chocolate hot water bottle,scottie dog hot water bottle,0.36247086247086246
lunch box i love london,dolly girl lunch box,0.36209335219236205
jumbo bag red retrospot,jumbo bag apples,0.36176470588235293
jumbo bag 50's christmas,paper chain kit 50's christmas,0.361731843575419
jumbo storage bag skulls,jumbo bag red retrospot,0.3617021276595745
alarm clock bakelike ivory,alarm clock bakelike red,0.36140350877192984
pack of 60 dinosaur cake cases,pack of 72 skull cake cases,0.3610648918469218
set of 60 pantry design cake cases,set of 60 vintage leaf cake cases,0.3608903020667727
hand warmer owl design,hand warmer union jack,0.36085626911314983
jumbo bag red retrospot,jumbo bag scandinavian blue paisley,0.3606837606837607
jumbo bag vintage leaf,jumbo bag alphabet,0.36063708759954494
charlotte bag apples design,charlotte bag suki design,0.3602058319039451
dotcom postage,jumbo storage bag suki,0.3601694915254237
dotcom postage,jumbo bag red retrospot,0.3601694915254237
strawberry charlotte bag,charlotte bag suki design,0.36011080332409967
lunch bag apple design,lunch bag alphabet design,0.36003861003861004
hanging heart zinc t-light holder,white hanging heart t-light holder,0.3598673300165837
gin + tonic diet metal sign,hand over the chocolate   sign,0.3596837944664032
large white heart of wicker,heart of wicker large,0.3594306049822064
woodland charlotte bag,jumbo bag red retrospot,0.3592814371257485
dotcom postage,jam making set with jars,0.3587570621468926
lunch bag suki design,lunch bag woodland,0.35852534562211985
jumbo shopper vintage red paisley,jumbo  bag baroque black white,0.35829787234042554
lunch bag red retrospot,lunch bag spaceboy design,0.35805626598465473
lunch bag vintage leaf design,lunch bag cars blue,0.35778443113772457
lunch bag vintage doily,lunch bag suki design,0.3577371048252912
jumbo bag red retrospot,jumbo storage bag skulls,0.35773480662983426
baking set 9 piece retrospot,baking set spaceboy design,0.3576017130620984
jumbo bag red retrospot,jumbo bag pink vintage paisley,0.35757575757575755
strawberry charlotte bag,charlotte bag apples design,0.3573407202216066
jumbo bag vintage leaf,jumbo bag pears,0.3572241183162685
gin + tonic diet metal sign,please one person metal sign,0.3570487483530962
jumbo storage bag suki,jumbo  bag baroque black white,0.3564189189189189
please one person metal sign,cook with wine metal sign,0.3562130177514793
lunch bag apple design,lunch bag woodland,0.3561776061776062
small white heart of wicker,heart of wicker small,0.35612082670906203
pack of 60 dinosaur cake cases,pack of 60 spaceboy cake cases,0.3560732113144759
dotcom postage,recipe box pantry yellow design,0.3559322033898305
lunch bag red retrospot,lunch bag suki design,0.3554987212276215
alarm clock bakelike red,alarm clock bakelike ivory,0.3549000951474786
jumbo shopper vintage red paisley,jumbo bag pink vintage paisley,0.35489361702127664
red retrospot shopper bag,strawberry shopper bag,0.3547826086956522
lunch bag vintage doily,lunch bag spaceboy design,0.3544093178036606
lunch bag apple design,lunch bag cars blue,0.35424710424710426
lunch bag red retrospot,lunch bag cars blue,0.35421994884910485
jumbo bag red retrospot,lunch bag suki design,0.3540587219343696
charlotte bag pink polkadot,strawberry charlotte bag,0.35397039030955585
jumbo bag red retrospot,jumbo bag apples,0.35384615384615387
jumbo bag red retrospot,jumbo bag spaceboy design,0.3535911602209945
jumbo bag 50's christmas,jumbo bag red retrospot,0.35335195530726254
jumbo storage bag skulls,jumbo bag pink vintage paisley,0.35319148936170214
love building block word,white hanging heart t-light holder,0.35294117647058826
set of 3 regency cake tins,regency cakestand 3 tier,0.3528064146620848
recipe box pantry yellow design,set of 3 cake tins pantry design,0.35273052820053713
alarm clock bakelike pink,alarm clock bakelike ivory,0.35249042145593873
lunch bag apple design,jumbo bag apples,0.3523166023166023
jumbo bag woodland animals,jumbo  bag baroque black white,0.35225955967555045
jumbo bag pink polkadot,jumbo bag woodland animals,0.3522167487684729
jumbo bag red retrospot,jumbo bag pink vintage paisley,0.3521367521367521
jumbo bag red retrospot,jumbo storage bag suki,0.3521367521367521
strawberry charlotte bag,pack of 72 retrospot cake cases,0.35180055401662047
lunch bag vintage leaf design,jumbo bag vintage leaf,0.35179640718562877
dotcom postage,jumbo bag red retrospot,0.3516949152542373
dotcom postage,jumbo bag owls,0.3516949152542373
jumbo bag owls,jumbo bag red retrospot,0.3515981735159817
alarm clock bakelike red,alarm clock bakelike chocolate,0.3515625
jumbo bag woodland animals,jumbo bag apples,0.3511008111239861
lunch bag  black skull.,lunch bag pink polkadot,0.3510140405616225
red toadstool led night light,jumbo bag red retrospot,0.3510011778563015
jumbo bag red retrospot,jumbo bag apples,0.3503030303030303
jumbo bag alphabet,jumbo bag vintage leaf,0.3498896247240618
woodland charlotte bag,charlotte bag suki design,0.34970059880239523
wooden frame antique white,white hanging heart t-light holder,0.349124613800206
jumbo bag strawberry,jumbo bag pink vintage paisley,0.34909090909090906
jumbo bag red retrospot,lunch bag cars blue,0.34887737478411057
jumbo bag spaceboy design,jumbo bag apples,0.3488372093023256
jumbo storage bag suki,jumbo bag red retrospot,0.3488175675675676
lunch bag  black skull.,lunch bag woodland,0.3487824037706206
jumbo bag red retrospot,jumbo shopper vintage red paisley,0.3487179487179487
lunch bag alphabet design,jumbo bag alphabet,0.34864864864864864
lunch bag apple design,lunch bag vintage leaf design,0.3484555984555985
